0.975995,0.828703
0.977995,0.829823
0.979994,0.830941
0.981994,0.832055
0.983994,0.833166
0.985994,0.834273
0.987994,0.835377
0.989994,0.836478
0.991994,0.837575
0.993994,0.838669
0.995994,0.83976
0.997994,0.840847
0.999994,0.841931
1.00199,0.843012
1.00399,0.844089
1.00599,0.845163
1.00799,0.846233
1.00999,0.847301
1.01199,0.848364
1.01399,0.849425
1.01599,0.850482
1.01799,0.851535
1.01999,0.852585
1.02199,0.853632
1.02399,0.854675
1.02599,0.855715
1.02799,0.856752
1.02999,0.857785
1.03199,0.858815
1.03399,0.859841
1.03599,0.860864
1.03799,0.861883
1.03999,0.862899
1.04199,0.863911
1.04399,0.86492
1.04599,0.865926
1.04799,0.866928
1.04999,0.867926
1.05199,0.868922
1.05399,0.869913
1.05599,0.870902
1.05799,0.871886
1.05999,0.872868
1.06199,0.873845
1.06399,0.87482
1.06599,0.87579
1.06799,0.876758
1.06999,0.877721
1.07199,0.878682
1.07399,0.879638
1.07599,0.880592
1.07799,0.881541
1.07999,0.882488
1.08199,0.88343
1.08399,0.884369
1.08599,0.885305
1.08799,0.886237
1.08999,0.887166
1.09199,0.888091
1.09399,0.889012
1.09599,0.88993
1.09799,0.890844
1.09999,0.891755
1.10199,0.892662
1.10399,0.893566
1.10599,0.894466
1.10799,0.895362
1.10999,0.896255
1.11199,0.897145
1.11399,0.89803
1.11599,0.898913
1.11799,0.899791
1.11999,0.900666
1.12199,0.901538
1.12399,0.902405
1.12599,0.903269
1.12799,0.90413
1.12999,0.904987
1.13199,0.90584
1.13399,0.90669
1.13599,0.907536
1.13799,0.908379
1.13999,0.909217
1.14199,0.910053
1.14399,0.910884
1.14599,0.911712
1.14799,0.912536
1.14999,0.913357
1.15199,0.914174
1.15399,0.914987
1.15599,0.915797
1.15799,0.916603
1.15999,0.917405
1.16199,0.918204
1.16399,0.918999
1.16599,0.91979
1.16799,0.920578
1.16999,0.921362
1.17199,0.922142
1.17399,0.922919
1.17599,0.923692
1.17799,0.924461
1.17999,0.925227
1.18199,0.925989
1.18399,0.926747
1.18599,0.927501
1.18799,0.928252
1.18999,0.928999
1.19199,0.929743
1.19399,0.930482
1.19599,0.931218
1.19799,0.93195
1.19999,0.932679
1.20199,0.933403
1.20399,0.934124
1.20599,0.934842
1.20799,0.935555
1.20999,0.936265
1.21199,0.936971
1.21399,0.937673
1.21599,0.938372
1.21799,0.939067
1.21999,0.939758
1.22199,0.940445
1.22399,0.941129
1.22599,0.941808
1.22799,0.942484
1.22999,0.943157
1.23199,0.943825
1.23399,0.94449
1.23599,0.945151
1.23799,0.945808
1.23999,0.946461
1.24199,0.947111
1.24399,0.947757
1.24599,0.948399
1.24799,0.949037
1.24999,0.949672
1.25199,0.950302
1.25399,0.950929
1.25599,0.951552
1.25799,0.952171
1.25999,0.952787
1.26199,0.953399
1.26399,0.954006
1.26599,0.95461
1.26799,0.955211
1.26999,0.955807
1.27199,0.9564
1.27399,0.956988
1.27599,0.957573
1.27799,0.958154
1.27999,0.958732
1.28199,0.959305
1.28399,0.959875
1.28599,0.960441
1.28799,0.961003
1.28999,0.961561
1.29199,0.962115
1.29399,0.962665
1.29599,0.963212
1.29799,0.963755
1.29999,0.964293
1.30199,0.964828
1.30399,0.96536
1.30599,0.965887
1.30799,0.96641
1.30999,0.96693
1.31199,0.967446
1.31399,0.967957
1.31599,0.968466
1.31799,0.96897
1.31999,0.96947
1.32199,0.969966
1.32399,0.970459
1.32599,0.970947
1.32799,0.971432
1.32999,0.971913
1.33199,0.97239
1.33399,0.972863
1.33599,0.973332
1.33799,0.973798
1.33999,0.974259
1.34199,0.974717
1.34399,0.97517
1.34599,0.97562
1.34799,0.976066
1.34999,0.976508
1.35199,0.976946
1.35399,0.97738
1.35599,0.97781
1.35799,0.978236
1.35999,0.978659
1.36199,0.979077
1.36399,0.979492
1.36599,0.979903
1.36799,0.980309
1.36999,0.980712
1.37199,0.981111
1.37399,0.981506
1.37599,0.981897
1.37799,0.982284
1.37999,0.982668
1.38199,0.983047
1.38399,0.983422
1.38599,0.983794
1.38799,0.984161
1.38999,0.984525
1.39199,0.984884
1.39399,0.98524
1.39599,0.985592
1.39799,0.98594
1.39999,0.986284
1.40199,0.986624
1.40399,0.98696
1.40599,0.987292
1.40799,0.98762
1.40999,0.987944
1.41199,0.988264
1.41399,0.988581
1.41599,0.988893
1.41799,0.989201
1.41999,0.989506
1.42199,0.989806
1.42399,0.990103
1.42599,0.990395
1.42799,0.990684
1.42999,0.990969
1.43199,0.991249
1.43399,0.991526
1.43599,0.991799
1.43799,0.992068
1.43999,0.992332
1.44199,0.992593
1.44399,0.99285
1.44599,0.993103
1.44799,0.993352
1.44999,0.993597
1.45199,0.993838
1.45399,0.994075
1.45599,0.994308
1.45799,0.994537
1.45999,0.994762
1.46199,0.994984
1.46399,0.995201
1.46599,0.995414
1.46799,0.995623
1.46999,0.995829
1.47199,0.99603
1.47399,0.996227
1.47599,0.99642
1.47799,0.99661
1.47999,0.996795
1.48199,0.996976
1.48399,0.997154
1.48599,0.997327
1.48799,0.997497
1.48999,0.997662
1.49199,0.997823
1.49399,0.997981
1.49599,0.998134
1.49799,0.998284
1.49999,0.998429
1.50199,0.998571
1.50399,0.998708
1.50599,0.998842
1.50799,0.998971
1.50999,0.999097
1.51199,0.999219
1.51399,0.999336
1.51599,0.99945
1.51799,0.999559
1.51999,0.999665
1.52199,0.999766
1.52399,0.999864
1.52599,0.999957
1.52799,1.00005
1.52999,1.00013
1.53199,1.00021
1.53399,1.00029
1.53599,1.00037
1.53799,1.00043
1.53999,1.0005
1.54199,1.00056
1.54399,1.00062
1.54599,1.00067
1.54799,1.00072
1.54999,1.00077
1.55199,1.00081
1.55399,1.00085
1.55599,1.00088
1.55799,1.00091
1.55999,1.00094
1.56199,1.00096
1.56399,1.00098
1.56599,1.00099
1.56799,1.001
1.56999,1.001
1.57199,1.00101
1.57399,1.001
1.57599,1.001
1.57799,1.00099
1.57999,1.00097
1.58199,1.00095
1.58399,1.00093
1.58599,1.00091
1.58799,1.00088
1.58999,1.00084
1.59199,1.0008
1.59399,1.00076
1.59599,1.00071
1.59799,1.00066
1.59999,1.00061
1.60199,1.00055
1.60399,1.00049
1.60599,1.00042
1.60799,1.00035
1.60999,1.00028
1.61199,1.0002
1.61399,1.00012
1.61599,1.00003
1.61799,0.99994
1.61999,0.999846
1.62199,0.999747
1.62399,0.999645
1.62599,0.999539
1.62799,0.999428
1.62999,0.999314
1.63199,0.999196
1.63399,0.999073
1.63599,0.998947
1.63799,0.998817
1.63999,0.998682
1.64199,0.998544
1.64399,0.998402
1.64599,0.998256
1.64799,0.998105
1.64999,0.997951
1.65199,0.997793
1.65399,0.997631
1.65599,0.997465
1.65799,0.997294
1.65999,0.99712
1.66199,0.996942
1.66399,0.99676
1.66599,0.996574
1.66799,0.996384
1.66999,0.99619
1.67199,0.995992
1.67399,0.99579
1.67599,0.995584
1.67799,0.995374
1.67999,0.99516
1.68199,0.994942
1.68399,0.99472
1.68599,0.994494
1.68799,0.994264
1.68999,0.99403
1.69199,0.993792
1.69399,0.99355
1.69599,0.993305
1.69799,0.993055
1.69999,0.992801
1.70199,0.992544
1.70399,0.992282
1.70599,0.992016
1.70799,0.991747
1.70999,0.991473
1.71199,0.991196
1.71399,0.990914
1.71599,0.990629
1.71799,0.99034
1.71999,0.990046
1.72198,0.989749
1.72398,0.989448
1.72598,0.989143
1.72798,0.988834
1.72998,0.988521
1.73198,0.988203
1.73398,0.987882
1.73598,0.987558
1.73798,0.987229
1.73998,0.986896
1.74198,0.986559
1.74398,0.986218
1.74598,0.985874
1.74798,0.985525
1.74998,0.985173
1.75198,0.984816
1.75398,0.984456
1.75598,0.984092
1.75798,0.983723
1.75998,0.983351
1.76198,0.982975
1.76398,0.982595
1.76598,0.982211
1.76798,0.981823
1.76998,0.981431
1.77198,0.981036
1.77398,0.980636
1.77598,0.980232
1.77798,0.979825
1.77998,0.979413
1.78198,0.978998
1.78398,0.978579
1.78598,0.978156
1.78798,0.977729
1.78998,0.977298
1.79198,0.976863
1.79398,0.976424
1.79598,0.975981
1.79798,0.975535
1.79998,0.975084
1.80198,0.97463
1.80398,0.974172
1.80598,0.97371
1.80798,0.973243
1.80998,0.972774
1.81198,0.9723
1.81398,0.971822
1.81598,0.97134
1.81798,0.970855
1.81998,0.970366
1.82198,0.969872
1.82398,0.969375
1.82598,0.968874
1.82798,0.968369
1.82998,0.967861
1.83198,0.967348
1.83398,0.966832
1.83598,0.966311
1.83798,0.965787
1.83998,0.965259
1.84198,0.964727
1.84398,0.964191
1.84598,0.963652
1.84798,0.963108
1.84998,0.962561
1.85198,0.96201
1.85398,0.961455
1.85598,0.960896
1.85798,0.960333
1.85998,0.959767
1.86198,0.959197
1.86398,0.958622
1.86598,0.958044
1.86798,0.957463
1.86998,0.956877
1.87198,0.956287
1.87398,0.955694
1.87598,0.955097
1.87798,0.954496
1.87998,0.953891
1.88198,0.953283
1.88398,0.95267
1.88598,0.952054
1.88798,0.951434
1.88998,0.95081
1.89198,0.950183
1.89398,0.949551
1.89598,0.948916
1.89798,0.948277
1.89998,0.947635
1.90198,0.946988
1.90398,0.946338
1.90598,0.945684
1.90798,0.945026
1.90998,0.944364
1.91198,0.943699
1.91398,0.943029
1.91598,0.942356
1.91798,0.94168
1.91998,0.940999
1.92198,0.940315
1.92398,0.939627
1.92598,0.938935
1.92798,0.93824
1.92998,0.93754
1.93198,0.936837
1.93398,0.93613
1.93598,0.93542
1.93798,0.934706
1.93998,0.933988
1.94198,0.933266
1.94398,0.932541
1.94598,0.931811
1.94798,0.931078
1.94998,0.930342
1.95198,0.929602
1.95398,0.928858
1.95598,0.92811
1.95798,0.927358
1.95998,0.926603
1.96198,0.925844
1.96398,0.925082
1.96598,0.924315
1.96798,0.923545
1.96998,0.922772
1.97198,0.921994
1.97398,0.921213
1.97598,0.920429
1.97798,0.91964
1.97998,0.918848
1.98198,0.918053
1.98398,0.917253
1.98598,0.91645
1.98798,0.915643
1.98998,0.914833
1.99198,0.914019
1.99398,0.913201
1.99598,0.91238
1.99798,0.911555
1.99998,0.910726
